season,game_date,game_pk,game_type,home_team,away_team,home_team_id,away_team_id,venue_id,home_score,away_score,total_runs,home_run_diff,pred_home_score,pred_away_score,pred_total,pred_home_run_diff,pred_margin,model_train_end_season,game_date_odds,home_team_odds,away_team_odds,sportsbook,total_line,total_line_open,total_line_move,total_line_source,total_price_over,total_price_under,total_price_over_open,total_price_under_open,home_moneyline,away_moneyline,home_moneyline_open,away_moneyline_open,historical_odds_game_id,home_score_odds,away_score_odds,pred_home_win,actual_home_win,pred_winner,actual_winner,winner_correct,total_abs_error,margin_abs_error,pred_score,actual_score,odds_source_priority,source_event_id,sportsbook_count,home_rest_days,away_rest_days,home_games_last_3_days,away_games_last_3_days,home_travel_flag,away_travel_flag,home_starter_rest_days,home_starter_recent_form_index,away_starter_rest_days,away_starter_recent_form_index,home_sp_xFIP,away_sp_xFIP,home_sp_kbb,away_sp_kbb,home_wRC_plus_vs_hand,away_wRC_plus_vs_hand,bullpen_xFIP_diff,bullpen_fatigue_diff,starter_xFIP_diff,starter_kbb_diff,offense_wRC_plus_diff,team_offense_form_diff_l7,team_offense_form_diff_l14,team_offense_form_diff_l30,starter_recent_form_diff,park_run_factor,market_vig,home_no_vig_probability,away_no_vig_probability,side,side_is_home,display_side,selected_price,opponent_price,selected_open_price,selected_implied_probability,selected_open_implied_probability,selected_no_vig_probability,actual_result,target_side_win,model_margin_for_side,model_total,rest_days_diff,games_last_3_days_diff,travel_flag_diff,starter_rest_days_diff,starter_recent_form_diff_for_side,starter_xFIP_diff_for_side,starter_kbb_diff_for_side,offense_wRC_plus_diff_for_side,team_offense_form_diff_l7_for_side,team_offense_form_diff_l14_for_side,team_offense_form_diff_l30_for_side,bullpen_xFIP_diff_for_side,bullpen_fatigue_diff_for_side,payout_per_unit,price_band,is_favorite,favorite_group,clv_result,model_probability,probability_edge,ev,rank_score,profit_units,home_injury_count,away_injury_count,home_sp_injury_count,away_sp_injury_count,home_rp_injury_count,away_rp_injury_count,home_bat_injury_count,away_bat_injury_count,home_injury_severity_sum,away_injury_severity_sum,injury_count_diff,sp_injury_count_diff,rp_injury_count_diff,bat_injury_count_diff,injury_severity_diff,injury_count_diff_for_side,sp_injury_count_diff_for_side,rp_injury_count_diff_for_side,bat_injury_count_diff_for_side,injury_severity_diff_for_side,raw_model_probability,selected_close_price,wager_price,selected_current_price,selected_current_implied_probability,selected_close_implied_probability,selected_open_no_vig_probability,market_probability_for_edge,price_band_ordinal,close_payout_per_unit,ev_open,ev_close,pregame_implied_probability_move,pregame_steam_direction,pregame_stale_price_flag,edge_x_pregame_steam,edge_x_price_band,injury_x_pregame_move,target_clv_win,target_game_win,combined_barrel_rate,bullpen_fatigue_index,temperature_f,wind_mph,humidity_pct,weather_run_index,base_prediction_oof,base_prediction_oof_status,ml_side_segment,ml_lineup_value_removed_for_side,ml_opponent_lineup_value_removed,ml_lineup_strength_diff,ml_top3_hitters_missing_flag,ml_pitcher_volatility_for_side,ml_bullpen_volatility_for_side,time_bucket,recommended_timing,ml_model_wrong,ml_market_loss,ml_overperformance,ml_model_wrong_rate_l5,ml_market_loss_rate_l5,ml_team_overperformance_l5,ml_pregame_uncertainty,ml_prediction_variance,ml_edge_x_uncertainty,ml_lineup_x_edge,ml_clv_probability,ml_game_probability,ml_model_disagreement,ml_total_uncertainty,ml_clv_ev,ml_game_ev_open,ml_blended_ev,ml_uncertainty_penalty,ml_risk_adjusted_ev,pitcher_exposure_key,selection_tier,stake_multiplier,execution_action,market,bet_odds_timestamp,close_odds_timestamp,game_start_time_utc,clv_locked_before_game,snapshot_mode,bet_snapshot_source,closing_snapshot_source,bet_price,close_price,clv_price_delta,clv_implied_probability_delta
2024,2024-03-28,745116,R,Tampa Bay Rays,Toronto Blue Jays,139,141,12,2,8,10,-6,4.136,4.498,8.763,-0.462,-0.362,2023.0,2024-03-28,Tampa Bay Rays,Toronto Blue Jays,HistoricalBasic,7.5,7.5,0.0,close,-110.0,-110.0,-115.0,-105.0,-136.0,116.0,-130.0,110.0,4757005.0,2.0,8.0,,False,,,,,,,,,,,1,2,2,1,0,1,4,-5.575,10,2.175,4.984,3.5,13.37,15.8,100.688,116.984,-0.6,-0.35,1.484,-2.43,-16.296,-3.174,-23.809,-17.037,-7.75,1.002,0.04140786749482395,0.5545152521896708,0.4454847478103291,HOME,1,Tampa Bay Rays,-136.0,116.0,-130.0,0.576271186440678,0.5652173913043478,0.5545152521896708,LOSS,0,-0.362,8.763,-1.0,1.0,-1.0,-6.0,-7.75,-1.484,-2.43,-16.296,-3.174,-23.809,-17.037,0.6,0.35,0.7692307692307693,FAV_LT_160,1,FAVORITE,WIN,0.6095184431553211,0.06677490438792544,0.1052054465501451,0.067602,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6368980539441514,-136.0,-130.0,-130.0,0.5652173913043478,0.576271186440678,0.5427435387673957,0.5427435387673957,1.0,0.7352941176470589,0.0783787840440297,0.05769376900482198,0.0,0,1,0.0,0.06677490438792544,0.0,1,0,,,,,,,True,OOF,HOME_FAVORITE,0.0,0.0,0.0,0,8.3666,,open,MID_OR_CLOSE,1,0,-0.6095184431553211,0.2,0.6,0.3075068824058413,0.0,0.2380057106088347,0.0,0.0,0.7397688926998855,0.6828497855678103,0.056919107132075264,0.29492481774090995,0.30882188708441294,0.20811885138920283,0.2484000656672869,0.8082988684684085,0.20078149200634637,,STRICT,1.5,BET,ML,2024-03-28 12:00:00+00:00,2024-03-28 23:55:00+00:00,2024-03-28 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-130.0,-136.0,-6.0,0.011053795136330202
2024,2024-03-29,746412,R,Houston Astros,New York Yankees,117,147,2392,1,7,8,-6,5.048,4.113,9.283,1.204,0.935,2023.0,2024-03-29,Houston Astros,New York Yankees,HistoricalBasic,9.5,9.0,0.5,close,-110.0,-110.0,-110.0,-110.0,105.0,-120.0,-124.0,106.0,4757018.0,1.0,7.0,,False,,,,,,,,,,,0,0,2,1,0,0,5,-1.542,5,-1.858,4.338,5.612,15.98,10.31,113.862,98.783,0.8,0.0,-1.274,5.67,15.079,52.937,3.175,6.667,0.316,1.091,0.039008321775312105,0.4721030042918455,0.5278969957081545,AWAY,0,New York Yankees,-120.0,105.0,106.0,0.5454545454545454,0.4854368932038835,0.5278969957081545,WIN,1,-0.935,9.283,-0.0,-1.0,-0.0,-0.0,-0.316,-1.274,-5.67,-15.079,-52.937,-3.175,-6.667,0.8,0.0,1.06,DOG_100_140,1,UNDERDOG,WIN,0.5245935845095846,0.057381837471373376,-0.0269730354988685,0.035831,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5307419806369807,-120.0,106.0,106.0,0.4854368932038835,0.5454545454545454,0.4672117470382112,0.4672117470382112,-1.0,0.8333333333333334,0.08066278408974425,-0.03824509506576157,0.0,0,1,0.0,-0.057381837471373376,-0.0,1,1,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,0.9887,,open,MID_OR_CLOSE,0,0,0.4754064154904154,0.4,0.4,-0.0933627619451739,0.0,0.24939515560096992,0.0,0.0,0.999937083933972,0.5914791188378433,0.40845796509612864,0.6578531206970986,1.0598703929039823,0.21844698480595726,0.5550163480451673,0.572395471546886,0.3176888442555441,,BACKFILL,1.5,BET,ML,2024-03-29 12:00:00+00:00,2024-03-29 23:55:00+00:00,2024-03-29 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,106.0,-120.0,-226.0,0.06001765225066191
2024,2024-03-30,746087,R,Miami Marlins,Pittsburgh Pirates,146,134,4169,3,9,12,-6,4.069,4.388,8.308,-0.158,-0.319,2023.0,2024-03-30,Miami Marlins,Pittsburgh Pirates,HistoricalBasic,8.5,8.0,0.5,close,-118.0,-104.0,-115.0,-105.0,-108.0,-108.0,-124.0,106.0,4757029.0,3.0,9.0,,False,,,,,,,,,,,0,0,2,2,0,0,14,3.442,6,2.642,3.487,2.507,16.025,20.0,89.048,101.429,1.8,1.05,0.98,-3.975,-12.381,31.746,-3.174,-35.556,0.8,1.033,0.039008321775312105,0.5,0.5,AWAY,0,Pittsburgh Pirates,-108.0,-108.0,106.0,0.5192307692307693,0.4854368932038835,0.5,WIN,1,0.319,8.308,-0.0,-0.0,-0.0,-8.0,-0.8,0.98,3.975,12.381,-31.746,3.174,35.556,1.8,1.05,1.06,DOG_100_140,1,UNDERDOG,WIN,0.5367863907974822,0.06957464375927103,0.0515227926606053,0.088591,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5459829884968528,-108.0,106.0,106.0,0.4854368932038835,0.5192307692307693,0.4672117470382112,0.4672117470382112,-1.0,0.9259259259259259,0.1057799650428135,0.033810826721076936,0.0,0,1,0.0,-0.06957464375927103,-0.0,1,1,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,1.302,,open,MID_OR_CLOSE,0,0,0.46321360920251775,0.4,0.6,0.13604348758507723,0.0,0.2486467614520949,0.0,0.0,0.9999441938125576,0.6673276158321879,0.3326165779803697,0.5812633394324647,1.0598850392538686,0.3746948886143071,0.6487709488701316,0.6221788293688979,0.4036515494965676,,STRICT,1.5,BET,ML,2024-03-30 12:00:00+00:00,2024-03-30 23:55:00+00:00,2024-03-30 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,106.0,-108.0,-214.0,0.03379387602688577
2024,2024-03-31,745845,R,New York Mets,Milwaukee Brewers,121,158,3289,1,4,5,-3,4.417,4.49,8.662,0.002,-0.073,2023.0,2024-03-31,New York Mets,Milwaukee Brewers,HistoricalBasic,8.0,8.0,0.0,close,-112.0,-108.0,-120.0,-102.0,-142.0,120.0,-126.0,108.0,4757042.0,1.0,4.0,,False,,,,,,,,,,,0,0,2,2,0,0,6,-2.175,5,3.842,5.33,4.752,11.3,14.27,93.81,143.175,0.2,0.525,0.578,-2.97,-49.365,-62.46,-35.476,-37.778,-6.017,0.962,0.038291354663036126,0.5634920634920635,0.4365079365079364,HOME,1,New York Mets,-142.0,120.0,-126.0,0.5867768595041323,0.5575221238938053,0.5634920634920635,LOSS,0,-0.073,8.662,0.0,0.0,0.0,1.0,-6.017,-0.578,-2.97,-49.365,-62.46,-35.476,-37.778,-0.2,-0.525,0.7936507936507936,FAV_LT_160,1,FAVORITE,WIN,0.5831892001953963,0.04622804628620114,0.0293291060500519,0.012425,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6039865002442454,-142.0,-126.0,-126.0,0.5575221238938053,0.5867768595041323,0.5369611539091952,0.5369611539091952,1.0,0.704225352112676,0.04603777177904417,-0.00611417994869079,0.0,0,1,0.0,0.04622804628620114,0.0,1,0,,,,,,,True,OOF,HOME_FAVORITE,0.0,0.0,0.0,0,6.338100000000001,,open,MID_OR_CLOSE,1,0,-0.5831892001953963,0.6,0.2,-0.09247047603755322,0.0,0.24307955697085026,0.0,0.0,0.9270745154207211,0.5600433596826161,0.36703115573810496,0.6101107127089552,0.6628479403578013,0.004522216573581206,0.26785250608726924,0.6034280367391791,0.1616297118839099,,STRICT,1.5,BET,ML,2024-03-31 12:00:00+00:00,2024-03-31 23:55:00+00:00,2024-03-31 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-126.0,-142.0,-16.0,0.029254735610326987
2024,2024-04-01,745437,R,San Diego Padres,St. Louis Cardinals,135,138,2680,2,6,8,-4,4.899,4.314,9.125,0.627,0.585,2023.0,2024-04-01,San Diego Padres,St. Louis Cardinals,HistoricalBasic,8.0,8.0,0.0,close,-114.0,-106.0,-115.0,-105.0,-122.0,104.0,102.0,-120.0,4757065.0,2.0,6.0,,False,,,,,,,,,,,0,0,3,3,0,1,22,2.775,5,0.475,3.54,5.23,15.125,12.988,130.423,105.238,1.4,0.583,-1.69,2.137,25.185,46.587,19.048,14.815,2.3,0.998,0.04050405040504046,0.5285423037716617,0.4714576962283384,HOME,1,San Diego Padres,-122.0,104.0,102.0,0.5495495495495496,0.49504950495049505,0.5285423037716617,LOSS,0,0.585,9.125,0.0,0.0,-1.0,17.0,2.3,1.69,2.137,25.185,46.587,19.048,14.815,-1.4,-0.583,1.02,DOG_100_140,1,UNDERDOG,WIN,0.5424543570664767,0.06667581035367393,0.0064023285733383,0.03502,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5530679463330959,-122.0,102.0,102.0,0.49504950495049505,0.5495495495495496,0.4757785467128028,0.4757785467128028,-1.0,0.819672131147541,0.09575780127428302,-0.012910924026575177,0.0,0,1,0.0,-0.06667581035367393,0.0,1,0,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,2.9769799999999997,,open,MID_OR_CLOSE,1,0,-0.5424543570664767,0.8,0.8,0.07158817025227646,0.0,0.2481976275660721,0.0,0.0,0.9999888000706806,0.5935305890805518,0.4064582109901288,0.6546558385562009,1.0199773761427746,0.19893178994271465,0.5273500244227387,0.5744737049384694,0.302948722329523,,STRICT,1.5,BET,ML,2024-04-01 12:00:00+00:00,2024-04-01 23:55:00+00:00,2024-04-01 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,102.0,-122.0,-224.0,0.05450004459905455
2024,2024-04-01,745109,R,Tampa Bay Rays,Texas Rangers,139,140,12,3,9,12,-6,4.226,4.392,8.77,-0.1,-0.166,2023.0,2024-04-01,Tampa Bay Rays,Texas Rangers,HistoricalBasic,8.5,9.0,-0.5,close,-105.0,-115.0,100.0,-122.0,-126.0,108.0,-116.0,-102.0,4757060.0,3.0,9.0,,False,,,,,,,,,,,0,0,3,2,0,1,5,-0.058,5,0.742,4.27,4.628,14.112,13.348,94.974,99.947,-0.8,-0.525,-0.358,0.764,-4.973,6.349,6.349,-16.297,-0.8,0.998,0.041987532086542156,0.5369611539091952,0.4630388460908047,HOME,1,Tampa Bay Rays,-126.0,108.0,-116.0,0.5575221238938053,0.5370370370370371,0.5369611539091952,LOSS,0,-0.166,8.77,0.0,1.0,-1.0,0.0,-0.8,0.358,0.764,-4.973,6.349,6.349,-16.297,0.8,0.525,0.8620689655172413,FAV_LT_160,1,FAVORITE,WIN,0.5821394738044241,0.06674267633829711,0.0809873122996015,0.01016,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6026743422555301,-126.0,-116.0,-116.0,0.5370370370370371,0.5575221238938053,0.515396797466127,0.515396797466127,1.0,0.7936507936507936,0.08398384777375523,0.04415492920476066,0.0,0,1,0.0,0.06674267633829711,0.0,1,0,,,,,,,True,OOF,HOME_FAVORITE,0.0,0.0,0.0,0,0.95586,,open,MID_OR_CLOSE,1,0,-0.5821394738044241,0.4,0.6,0.056948856309424686,0.0,0.24325310684313234,0.0,0.0,0.8410378592158927,0.5478905487704469,0.29314731044544584,0.5364004172885781,0.5660704964709725,0.0202099873656596,0.2385541910077848,0.6513397287624242,0.1553798220661501,,STRICT,1.5,BET,ML,2024-04-01 12:00:00+00:00,2024-04-01 23:55:00+00:00,2024-04-01 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-116.0,-126.0,-10.0,0.020485086856768198
2024,2024-04-02,746009,R,Milwaukee Brewers,Minnesota Twins,158,142,32,3,2,5,1,4.972,4.367,9.105,0.713,0.605,2023.0,2024-04-02,Milwaukee Brewers,Minnesota Twins,HistoricalBasic,8.5,8.5,0.0,close,-108.0,-118.0,-112.0,-108.0,-132.0,104.0,-106.0,-110.0,4757068.0,3.0,2.0,,True,,,,,,,,,,,1,1,2,2,1,1,16,-0.758,6,-2.642,6.667,4.962,10.1,12.987,135.026,87.831,-1.6,-0.875,1.705,-2.887,47.195,59.286,49.206,40.741,1.884,0.973,0.038372630605640445,0.5371848068943506,0.4628151931056495,HOME,1,Milwaukee Brewers,-132.0,104.0,-106.0,0.5689655172413793,0.5145631067961165,0.5371848068943506,WIN,1,0.605,9.105,0.0,0.0,0.0,10.0,1.884,-1.705,-2.887,47.195,59.286,49.206,40.741,1.6,0.875,0.9433962264150944,FAV_LT_160,1,UNDERDOG,WIN,0.5685386434645499,0.07299100321521779,0.0293652015509049,0.036499,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5856733043306873,-132.0,-106.0,-106.0,0.5145631067961165,0.5689655172413793,0.49554764024933207,0.49554764024933207,1.0,0.7575757575757576,0.1048958542801629,-0.0007502630017002798,0.0,0,1,0.0,0.07299100321521779,0.0,1,1,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,2.59623,,open,MID_OR_CLOSE,0,0,0.43146135653545015,0.2,0.6,0.3175984639995443,0.0,0.24530245435203932,0.0,0.0,0.9999910775043153,0.6040444630367914,0.3959466144675239,0.6412490688195632,0.9433788864706504,0.17389773005263232,0.4816901926198396,0.5831881052672838,0.28091599075979723,,STRICT,1.5,BET,ML,2024-04-02 12:00:00+00:00,2024-04-02 23:55:00+00:00,2024-04-02 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-106.0,-132.0,-26.0,0.05440241044526284
2024,2024-04-02,745111,R,Tampa Bay Rays,Texas Rangers,139,140,12,5,2,7,3,4.576,4.445,9.313,-0.054,0.131,2023.0,2024-04-02,Tampa Bay Rays,Texas Rangers,HistoricalBasic,8.5,8.0,0.5,close,-106.0,-114.0,-120.0,-102.0,-156.0,132.0,-148.0,126.0,4757072.0,5.0,2.0,,True,,,,,,,,,,,0,0,3,3,0,0,4,-6.108,20,-0.475,5.25,4.912,12.65,13.077,95.026,107.831,1.6,0.584,0.338,-0.427,-12.805,-12.699,-9.524,-14.815,-5.633,0.993,0.039252069654581945,0.5857068876229934,0.4142931123770068,HOME,1,Tampa Bay Rays,-156.0,132.0,-148.0,0.609375,0.5967741935483871,0.5857068876229934,WIN,1,0.131,9.313,0.0,0.0,0.0,-16.0,-5.633,-0.338,-0.427,-12.805,-12.699,-9.524,-14.815,-1.6,-0.584,0.6756756756756757,FAV_LT_160,1,FAVORITE,WIN,0.6091175727700464,0.0348832642959358,0.0443437390154798,0.022217,0.6756756756756757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636396965962558,-156.0,-148.0,-148.0,0.5967741935483871,0.609375,0.5742343084741106,0.5742343084741106,1.0,0.6410256410256411,0.020683500317375036,-0.0004224446850520369,0.0,0,1,0.0,0.0348832642959358,0.0,1,1,,,,,,,True,OOF,HOME_FAVORITE,0.0,0.0,0.0,0,5.76838,,open,MID_OR_CLOSE,0,0,0.3908824272299536,0.2,0.4,-0.1540571134934748,0.0,0.23809335531277362,0.0,0.0,0.8270252380042594,0.6186323681254818,0.2083928698787776,0.44648622519155123,0.3858260744936238,0.03662721145351011,0.17630675666955561,0.7097839536254917,0.1251397067998047,,BACKFILL,1.5,BET,ML,2024-04-02 12:00:00+00:00,2024-04-02 23:55:00+00:00,2024-04-02 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-148.0,-156.0,-8.0,0.012600806451612878
2024,2024-04-04,745844,R,New York Mets,Detroit Tigers,121,116,3289,3,6,9,-3,3.578,4.564,8.156,-1.143,-0.986,2023.0,2024-04-04,New York Mets,Detroit Tigers,HistoricalBasic,7.5,7.0,0.5,close,-110.0,-110.0,-115.0,-105.0,-120.0,100.0,105.0,-125.0,4759907.0,2.0,1.0,,False,,,,,,,,,,,0,0,1,1,0,0,19,-2.842,8,6.208,4.04,4.15,14.225,14.63,78.995,101.164,1.2,1.75,-0.11,-0.405,-22.169,-9.524,-20.635,-28.148,-9.05,0.944,0.04336043360433606,0.5217391304347826,0.4782608695652174,HOME,1,New York Mets,-120.0,100.0,105.0,0.5454545454545454,0.4878048780487805,0.5217391304347826,LOSS,0,-0.986,8.156,0.0,0.0,0.0,11.0,-9.05,0.11,-0.405,-22.169,-9.524,-20.635,-28.148,-1.2,-1.75,1.05,DOG_100_140,1,UNDERDOG,WIN,0.5544903425247995,0.08695787499233193,0.0415403682859988,0.017959,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5681129281559993,-120.0,105.0,105.0,0.4878048780487805,0.5454545454545454,0.4675324675324675,0.4675324675324675,-1.0,0.8333333333333334,0.13670520217583892,0.016565627962132345,0.0,0,1,0.0,-0.08695787499233193,0.0,1,0,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,9.104700000000001,,open,BET_EARLY,1,0,-0.5544903425247995,0.2,0.4,-0.34299455323284767,0.0,0.24703080257153004,0.0,0.0,0.9999998241295655,0.5542091791231952,0.4457906450063702,0.6928214475779002,1.049999639465609,0.1361288172025502,0.5016771461077738,0.5496660590743648,0.27575489982873436,,STRICT,1.5,BET,ML,2024-04-04 12:00:00+00:00,2024-04-04 23:55:00+00:00,2024-04-04 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,105.0,-120.0,-225.0,0.05764966740576494
2024,2024-04-06,746006,R,Milwaukee Brewers,Seattle Mariners,158,136,32,3,5,8,-2,4.754,4.438,8.788,-0.154,0.316,2023.0,2024-04-06,Milwaukee Brewers,Seattle Mariners,HistoricalBasic,8.5,8.0,0.5,close,-118.0,-104.0,-122.0,100.0,-118.0,100.0,-106.0,-110.0,4757122.0,3.0,5.0,,False,,,,,,,,,,,0,0,2,2,0,0,6,4.058,5,-0.592,3.95,5.258,19.512,11.008,119.683,97.46,-1.4,-0.35,-1.308,8.504,22.223,28.571,47.619,4.444,4.65,0.969,0.038372630605640445,0.5198237885462554,0.4801762114537444,HOME,1,Milwaukee Brewers,-118.0,100.0,-106.0,0.5412844036697247,0.5145631067961165,0.5198237885462554,LOSS,0,0.316,8.788,0.0,0.0,0.0,1.0,4.65,1.308,8.504,22.223,28.571,47.619,4.444,1.4,0.35,0.9433962264150944,FAV_LT_160,1,UNDERDOG,WIN,0.5441027623800163,0.04855512213068425,0.0255762944792748,0.012226,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551284529750203,-118.0,-106.0,-106.0,0.5145631067961165,0.5412844036697247,0.49554764024933207,0.49554764024933207,1.0,0.847457627118644,0.05740725519135248,0.005206798295284365,0.0,0,1,0.0,0.04855512213068425,0.0,1,0,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,5.44796,,open,MID_OR_CLOSE,1,0,-0.5441027623800163,0.6,0.6,0.31371635382741514,0.0,0.2480549463504518,0.0,0.0,0.9999845657492447,0.5455981583999105,0.4543864073493341,0.7024413536997859,0.9433662315504189,0.06031340217341108,0.4135345339242142,0.5434131200951391,0.22472009134684637,,BACKFILL,1.5,BET,ML,2024-04-06 12:00:00+00:00,2024-04-06 23:55:00+00:00,2024-04-06 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-106.0,-118.0,-12.0,0.026721296873608247
