season,game_date,game_pk,market,side,home_team,away_team,close_odds_timestamp,closing_snapshot_source,game_start_time_utc,clv_locked_before_game,close_price,selected_close_price,clv_price_delta,clv_implied_probability_delta,clv_result
2024,2024-04-10,744950,ML,HOME,Toronto Blue Jays,Seattle Mariners,2024-04-10 23:55:00+00:00,HistoricalBasic,2024-04-10 23:59:00+00:00,True,-118.0,-118.0,-14.0,0.03148048210109733,WIN
2024,2024-04-12,747055,ML,AWAY,Baltimore Orioles,Milwaukee Brewers,2024-04-12 23:55:00+00:00,HistoricalBasic,2024-04-12 23:59:00+00:00,True,-126.0,-126.0,-226.0,0.05752212389380529,WIN
2024,2024-04-13,745110,ML,HOME,Tampa Bay Rays,San Francisco Giants,2024-04-13 23:55:00+00:00,HistoricalBasic,2024-04-13 23:59:00+00:00,True,-116.0,-116.0,-216.0,0.03703703703703709,WIN
2024,2024-04-14,745841,ML,HOME,New York Mets,Kansas City Royals,2024-04-14 23:55:00+00:00,HistoricalBasic,2024-04-14 23:59:00+00:00,True,-112.0,-112.0,-226.0,0.0610121671662846,WIN
2024,2024-04-15,746002,ML,HOME,Milwaukee Brewers,San Diego Padres,2024-04-15 23:55:00+00:00,HistoricalBasic,2024-04-15 23:59:00+00:00,True,-112.0,-112.0,-214.0,0.03325238184195778,WIN
2024,2024-04-15,746488,ML,HOME,Detroit Tigers,Texas Rangers,2024-04-15 23:55:00+00:00,HistoricalBasic,2024-04-15 23:59:00+00:00,True,-122.0,-122.0,-20.0,0.044599054500044644,WIN
2024,2024-04-16,744944,ML,HOME,Toronto Blue Jays,New York Yankees,2024-04-16 23:55:00+00:00,HistoricalBasic,2024-04-16 23:59:00+00:00,True,-116.0,-116.0,-222.0,0.05160014383315359,WIN
2024,2024-04-17,746005,ML,HOME,Milwaukee Brewers,San Diego Padres,2024-04-17 23:55:00+00:00,HistoricalBasic,2024-04-17 23:59:00+00:00,True,-112.0,-112.0,-212.0,0.028301886792452824,WIN
2024,2024-04-17,744948,ML,HOME,Toronto Blue Jays,New York Yankees,2024-04-17 23:55:00+00:00,HistoricalBasic,2024-04-17 23:59:00+00:00,True,-126.0,-126.0,-228.0,0.06247261894331024,WIN
2024,2024-04-17,745836,ML,HOME,New York Mets,Pittsburgh Pirates,2024-04-17 23:55:00+00:00,HistoricalBasic,2024-04-17 23:59:00+00:00,True,-158.0,-158.0,-26.0,0.04343758353381444,WIN
2024,2024-04-17,747049,ML,HOME,Baltimore Orioles,Minnesota Twins,2024-04-17 23:55:00+00:00,HistoricalBasic,2024-04-17 23:59:00+00:00,True,-148.0,-148.0,-46.0,0.09182369849888217,WIN
2024,2024-04-18,746970,ML,AWAY,Boston Red Sox,Cleveland Guardians,2024-04-18 23:55:00+00:00,HistoricalBasic,2024-04-18 23:59:00+00:00,True,-110.0,-110.0,-218.0,0.043040293040293054,WIN
2024,2024-04-19,746650,ML,AWAY,Cleveland Guardians,Oakland Athletics,2024-04-19 23:55:00+00:00,HistoricalBasic,2024-04-19 23:59:00+00:00,True,-116.0,-116.0,-262.0,0.1305329719963867,WIN
2024,2024-04-20,745354,ML,HOME,San Francisco Giants,Arizona Diamondbacks,2024-04-20 23:55:00+00:00,HistoricalBasic,2024-04-20 23:59:00+00:00,True,-116.0,-116.0,-14.0,0.032086541987532136,WIN
2024,2024-04-22,746242,ML,AWAY,Los Angeles Angels,Baltimore Orioles,2024-04-22 23:55:00+00:00,HistoricalBasic,2024-04-22 23:59:00+00:00,True,-108.0,-108.0,-210.0,0.02418126428027423,WIN
2024,2024-04-22,745107,ML,HOME,Tampa Bay Rays,Detroit Tigers,2024-04-22 23:55:00+00:00,HistoricalBasic,2024-04-22 23:59:00+00:00,True,-110.0,-110.0,-6.0,0.01400560224089642,WIN
2024,2024-04-23,746647,ML,HOME,Cleveland Guardians,Boston Red Sox,2024-04-23 23:55:00+00:00,HistoricalBasic,2024-04-23 23:59:00+00:00,True,-160.0,-160.0,-48.0,0.0870827285921626,WIN
2024,2024-04-24,745188,ML,HOME,St. Louis Cardinals,Arizona Diamondbacks,2024-04-24 23:55:00+00:00,HistoricalBasic,2024-04-24 23:59:00+00:00,True,-116.0,-116.0,-216.0,0.03703703703703709,WIN
2024,2024-04-24,745346,ML,AWAY,San Francisco Giants,New York Mets,2024-04-24 23:55:00+00:00,HistoricalBasic,2024-04-24 23:59:00+00:00,True,-110.0,-110.0,-218.0,0.043040293040293054,WIN
2024,2024-04-26,745835,ML,HOME,New York Mets,St. Louis Cardinals,2024-04-26 23:55:00+00:00,HistoricalBasic,2024-04-26 23:59:00+00:00,True,-130.0,-130.0,-12.0,0.023932987634623037,WIN
2024,2024-04-27,746245,ML,AWAY,Los Angeles Angels,Minnesota Twins,2024-04-27 23:55:00+00:00,HistoricalBasic,2024-04-27 23:59:00+00:00,True,-112.0,-112.0,-220.0,0.04753265602322204,WIN
2024,2024-05-01,745996,ML,HOME,Milwaukee Brewers,Tampa Bay Rays,2024-05-01 23:55:00+00:00,HistoricalBasic,2024-05-01 23:59:00+00:00,True,-108.0,-108.0,-216.0,0.03846153846153849,WIN
2024,2024-05-02,747044,ML,HOME,Baltimore Orioles,New York Yankees,2024-05-02 23:55:00+00:00,HistoricalBasic,2024-05-02 23:59:00+00:00,True,-112.0,-112.0,-236.0,0.08187331536388137,WIN
2024,2024-05-04,745100,ML,AWAY,Tampa Bay Rays,New York Mets,2024-05-04 23:55:00+00:00,HistoricalBasic,2024-05-04 23:59:00+00:00,True,-108.0,-108.0,-210.0,0.02418126428027423,WIN
2024,2024-05-04,745666,ML,HOME,Oakland Athletics,Miami Marlins,2024-05-04 23:55:00+00:00,HistoricalBasic,2024-05-04 23:59:00+00:00,True,-132.0,-132.0,-232.0,0.06896551724137934,WIN
2024,2024-05-05,745103,ML,AWAY,Tampa Bay Rays,New York Mets,2024-05-05 23:55:00+00:00,HistoricalBasic,2024-05-05 23:59:00+00:00,True,-108.0,-108.0,-212.0,0.029034690799396745,WIN
2024,2024-05-05,746643,ML,HOME,Cleveland Guardians,Los Angeles Angels,2024-05-05 23:55:00+00:00,HistoricalBasic,2024-05-05 23:59:00+00:00,True,-154.0,-154.0,-20.0,0.03364963994885262,WIN
2024,2024-05-07,745586,ML,AWAY,Philadelphia Phillies,Toronto Blue Jays,2024-05-07 23:55:00+00:00,HistoricalBasic,2024-05-07 23:59:00+00:00,True,-140.0,-140.0,-252.0,0.1116352201257862,WIN
2024,2024-05-08,746717,ML,HOME,Cincinnati Reds,Arizona Diamondbacks,2024-05-08 23:55:00+00:00,HistoricalBasic,2024-05-08 23:59:00+00:00,True,-110.0,-110.0,-216.0,0.038372630605640334,WIN
2024,2024-05-09,745995,ML,AWAY,Milwaukee Brewers,St. Louis Cardinals,2024-05-09 23:55:00+00:00,HistoricalBasic,2024-05-09 23:59:00+00:00,True,-138.0,-138.0,-240.0,0.08478242782261425,WIN
2024,2024-05-10,746801,ML,HOME,Chicago White Sox,Cleveland Guardians,2024-05-10 23:55:00+00:00,HistoricalBasic,2024-05-10 23:59:00+00:00,True,-118.0,-118.0,-236.0,0.08256880733944949,WIN
2024,2024-05-11,745505,ML,AWAY,Pittsburgh Pirates,Chicago Cubs,2024-05-11 23:55:00+00:00,HistoricalBasic,2024-05-11 23:59:00+00:00,True,-118.0,-118.0,-218.0,0.041284403669724745,WIN
2024,2024-05-11,745096,ML,HOME,Tampa Bay Rays,New York Yankees,2024-05-11 23:55:00+00:00,HistoricalBasic,2024-05-11 23:59:00+00:00,True,-110.0,-110.0,-218.0,0.043040293040293054,WIN
2024,2024-05-12,745825,ML,HOME,New York Mets,Atlanta Braves,2024-05-12 23:55:00+00:00,HistoricalBasic,2024-05-12 23:59:00+00:00,True,-110.0,-110.0,-212.0,0.02876001885902879,WIN
2024,2024-05-13,745826,ML,HOME,New York Mets,Philadelphia Phillies,2024-05-13 23:55:00+00:00,HistoricalBasic,2024-05-13 23:59:00+00:00,True,-132.0,-132.0,-242.0,0.09277504105090317,WIN
2024,2024-05-14,745909,ML,HOME,Minnesota Twins,New York Yankees,2024-05-14 23:55:00+00:00,HistoricalBasic,2024-05-14 23:59:00+00:00,True,-215.0,-215.0,-337.0,0.2320892320892321,WIN
2024,2024-05-15,745582,ML,AWAY,Philadelphia Phillies,New York Mets,2024-05-15 23:55:00+00:00,HistoricalBasic,2024-05-15 23:59:00+00:00,True,-118.0,-118.0,-264.0,0.13478033862907435,WIN
2024,2024-05-16,745907,ML,HOME,Minnesota Twins,New York Yankees,2024-05-16 23:55:00+00:00,HistoricalBasic,2024-05-16 23:59:00+00:00,True,-122.0,-122.0,-18.0,0.03974562798092218,WIN
2024,2024-05-17,746878,ML,AWAY,Chicago Cubs,Pittsburgh Pirates,2024-05-17 23:55:00+00:00,HistoricalBasic,2024-05-17 23:59:00+00:00,True,-120.0,-120.0,-220.0,0.045454545454545414,WIN
2024,2024-05-17,747037,ML,AWAY,Baltimore Orioles,Seattle Mariners,2024-05-17 23:55:00+00:00,HistoricalBasic,2024-05-17 23:59:00+00:00,True,-126.0,-126.0,-238.0,0.08582401068625811,WIN
2024,2024-05-20,747121,ML,HOME,Atlanta Braves,San Diego Padres,2024-05-20 23:55:00+00:00,HistoricalBasic,2024-05-20 23:59:00+00:00,True,-280.0,-280.0,-146.0,0.16419253261358524,WIN
2024,2024-05-22,744856,ML,HOME,Washington Nationals,Minnesota Twins,2024-05-22 23:55:00+00:00,HistoricalBasic,2024-05-22 23:59:00+00:00,True,-118.0,-118.0,-238.0,0.08673894912427021,WIN
2024,2024-05-24,745822,ML,HOME,New York Mets,San Francisco Giants,2024-05-24 23:55:00+00:00,HistoricalBasic,2024-05-24 23:59:00+00:00,True,-142.0,-142.0,-20.0,0.03722730995458268,WIN
2024,2024-05-25,745411,ML,AWAY,San Diego Padres,New York Yankees,2024-05-25 23:55:00+00:00,HistoricalBasic,2024-05-25 23:59:00+00:00,True,-120.0,-120.0,-220.0,0.045454545454545414,WIN
2024,2024-05-26,745088,ML,HOME,Tampa Bay Rays,Kansas City Royals,2024-05-26 23:55:00+00:00,HistoricalBasic,2024-05-26 23:59:00+00:00,True,-126.0,-126.0,-8.0,0.016237720224080543,WIN
2024,2024-05-27,745338,ML,HOME,San Francisco Giants,Philadelphia Phillies,2024-05-27 23:55:00+00:00,HistoricalBasic,2024-05-27 23:59:00+00:00,True,-134.0,-134.0,-32.0,0.06769907760006766,WIN
2024,2024-05-28,745017,ML,HOME,Texas Rangers,Arizona Diamondbacks,2024-05-28 23:55:00+00:00,HistoricalBasic,2024-05-28 23:59:00+00:00,True,-130.0,-130.0,-230.0,0.06521739130434778,WIN
2024,2024-05-29,746468,ML,AWAY,Detroit Tigers,Pittsburgh Pirates,2024-05-29 23:55:00+00:00,HistoricalBasic,2024-05-29 23:59:00+00:00,True,-134.0,-134.0,-254.0,0.11810411810411808,WIN
2024,2024-06-01,744932,ML,AWAY,Toronto Blue Jays,Pittsburgh Pirates,2024-06-01 23:55:00+00:00,HistoricalBasic,2024-06-01 23:59:00+00:00,True,-215.0,-215.0,-337.0,0.2320892320892321,WIN
2024,2024-06-01,746062,ML,HOME,Miami Marlins,Texas Rangers,2024-06-01 23:55:00+00:00,HistoricalBasic,2024-06-01 23:59:00+00:00,True,-126.0,-126.0,-240.0,0.09023240426763707,WIN
2024,2024-06-03,745009,ML,HOME,Texas Rangers,Detroit Tigers,2024-06-03 23:55:00+00:00,HistoricalBasic,2024-06-03 23:59:00+00:00,True,-116.0,-116.0,-14.0,0.032086541987532136,WIN
2024,2024-06-04,745010,ML,HOME,Texas Rangers,Detroit Tigers,2024-06-04 23:55:00+00:00,HistoricalBasic,2024-06-04 23:59:00+00:00,True,-112.0,-112.0,-212.0,0.028301886792452824,WIN
2024,2024-06-04,746630,ML,HOME,Cleveland Guardians,Kansas City Royals,2024-06-04 23:55:00+00:00,HistoricalBasic,2024-06-04 23:59:00+00:00,True,-140.0,-140.0,-16.0,0.029761904761904767,WIN
2024,2024-06-06,745408,ML,AWAY,San Diego Padres,Arizona Diamondbacks,2024-06-06 23:55:00+00:00,HistoricalBasic,2024-06-06 23:59:00+00:00,True,-118.0,-118.0,-226.0,0.06051517290049396,WIN
2024,2024-06-07,745083,ML,HOME,Tampa Bay Rays,Baltimore Orioles,2024-06-07 23:55:00+00:00,HistoricalBasic,2024-06-07 23:59:00+00:00,True,-112.0,-112.0,-212.0,0.028301886792452824,WIN
2024,2024-06-07,746785,ML,HOME,Chicago White Sox,Boston Red Sox,2024-06-07 23:55:00+00:00,HistoricalBasic,2024-06-07 23:59:00+00:00,True,-122.0,-122.0,-16.0,0.0349864427534331,WIN
2024,2024-06-08,745492,ML,HOME,Pittsburgh Pirates,Minnesota Twins,2024-06-08 23:55:00+00:00,HistoricalBasic,2024-06-08 23:59:00+00:00,True,-116.0,-116.0,-216.0,0.03703703703703709,WIN
2024,2024-06-10,745982,ML,HOME,Milwaukee Brewers,Toronto Blue Jays,2024-06-10 23:55:00+00:00,HistoricalBasic,2024-06-10 23:59:00+00:00,True,-120.0,-120.0,-16.0,0.035650623885918,WIN
2024,2024-06-11,745404,ML,AWAY,San Diego Padres,Oakland Athletics,2024-06-11 23:55:00+00:00,HistoricalBasic,2024-06-11 23:59:00+00:00,True,-122.0,-122.0,-248.0,0.10707167344335489,WIN
2024,2024-06-11,746702,ML,HOME,Cincinnati Reds,Cleveland Guardians,2024-06-11 23:55:00+00:00,HistoricalBasic,2024-06-11 23:59:00+00:00,True,-112.0,-112.0,-218.0,0.04286499358856932,WIN
2024,2024-06-11,745077,ML,HOME,Tampa Bay Rays,Chicago Cubs,2024-06-11 23:55:00+00:00,HistoricalBasic,2024-06-11 23:59:00+00:00,True,-136.0,-136.0,-6.0,0.011053795136330202,WIN
2024,2024-06-13,745075,ML,HOME,Tampa Bay Rays,Chicago Cubs,2024-06-13 23:55:00+00:00,HistoricalBasic,2024-06-13 23:59:00+00:00,True,-112.0,-112.0,-10.0,0.02335139174294787,WIN
2024,2024-06-14,745810,ML,HOME,New York Mets,San Diego Padres,2024-06-14 23:55:00+00:00,HistoricalBasic,2024-06-14 23:59:00+00:00,True,-116.0,-116.0,-216.0,0.03703703703703709,WIN
2024,2024-06-15,747187,ML,HOME,Arizona Diamondbacks,Chicago White Sox,2024-06-15 23:55:00+00:00,HistoricalBasic,2024-06-15 23:59:00+00:00,True,-410.0,-410.0,-258.0,0.20074696545284787,WIN
2024,2024-06-15,745805,ML,HOME,New York Mets,San Diego Padres,2024-06-15 23:55:00+00:00,HistoricalBasic,2024-06-15 23:59:00+00:00,True,-136.0,-136.0,-12.0,0.022699757869249382,WIN
2024,2024-06-17,744918,ML,AWAY,Toronto Blue Jays,Boston Red Sox,2024-06-17 23:55:00+00:00,HistoricalBasic,2024-06-17 23:59:00+00:00,True,-480.0,-480.0,-590.0,0.35139573070607555,WIN
2024,2024-06-18,746867,ML,HOME,Chicago Cubs,San Francisco Giants,2024-06-18 23:55:00+00:00,HistoricalBasic,2024-06-18 23:59:00+00:00,True,-134.0,-134.0,-32.0,0.06769907760006766,WIN
2024,2024-06-19,746781,ML,HOME,Chicago White Sox,Houston Astros,2024-06-19 23:55:00+00:00,HistoricalBasic,2024-06-19 23:59:00+00:00,True,-164.0,-164.0,-264.0,0.12121212121212122,WIN
2024,2024-06-20,746626,ML,HOME,Cleveland Guardians,Seattle Mariners,2024-06-20 23:55:00+00:00,HistoricalBasic,2024-06-20 23:59:00+00:00,True,-130.0,-130.0,-230.0,0.06521739130434778,WIN
2024,2024-06-21,745729,ML,HOME,New York Yankees,Atlanta Braves,2024-06-21 23:55:00+00:00,HistoricalBasic,2024-06-21 23:59:00+00:00,True,-112.0,-112.0,-218.0,0.04286499358856932,WIN
2024,2024-06-21,746624,ML,HOME,Cleveland Guardians,Toronto Blue Jays,2024-06-21 23:55:00+00:00,HistoricalBasic,2024-06-21 23:59:00+00:00,True,-126.0,-126.0,-8.0,0.016237720224080543,WIN
2024,2024-06-22,746863,ML,AWAY,Chicago Cubs,New York Mets,2024-06-22 23:55:00+00:00,HistoricalBasic,2024-06-22 23:59:00+00:00,True,-124.0,-124.0,-226.0,0.05852192362093356,WIN
2024,2024-06-22,745402,ML,AWAY,San Diego Padres,Milwaukee Brewers,2024-06-22 23:55:00+00:00,HistoricalBasic,2024-06-22 23:59:00+00:00,True,-126.0,-126.0,-234.0,0.0767528931245745,WIN
2024,2024-06-22,746622,ML,HOME,Cleveland Guardians,Toronto Blue Jays,2024-06-22 23:55:00+00:00,HistoricalBasic,2024-06-22 23:59:00+00:00,True,-142.0,-142.0,-22.0,0.04132231404958686,WIN
2024,2024-06-23,745727,ML,HOME,New York Yankees,Atlanta Braves,2024-06-23 23:55:00+00:00,HistoricalBasic,2024-06-23 23:59:00+00:00,True,-118.0,-118.0,-218.0,0.041284403669724745,WIN
2024,2024-06-23,746862,ML,HOME,Chicago Cubs,New York Mets,2024-06-23 23:55:00+00:00,HistoricalBasic,2024-06-23 23:59:00+00:00,True,-120.0,-120.0,-14.0,0.030891438658428916,WIN
2024,2024-06-24,745323,ML,AWAY,San Francisco Giants,Chicago Cubs,2024-06-24 23:55:00+00:00,HistoricalBasic,2024-06-24 23:59:00+00:00,True,-124.0,-124.0,-234.0,0.07738095238095244,WIN
2024,2024-06-24,745078,ML,HOME,Tampa Bay Rays,Seattle Mariners,2024-06-24 23:55:00+00:00,HistoricalBasic,2024-06-24 23:59:00+00:00,True,-112.0,-112.0,-214.0,0.03325238184195778,WIN
2024,2024-06-25,745973,ML,AWAY,Milwaukee Brewers,Texas Rangers,2024-06-25 23:55:00+00:00,HistoricalBasic,2024-06-25 23:59:00+00:00,True,-108.0,-108.0,-210.0,0.02418126428027423,WIN
2024,2024-06-25,745399,ML,AWAY,San Diego Padres,Washington Nationals,2024-06-25 23:55:00+00:00,HistoricalBasic,2024-06-25 23:59:00+00:00,True,-124.0,-124.0,-240.0,0.09060846560846564,WIN
2024,2024-06-28,745319,ML,HOME,San Francisco Giants,Los Angeles Dodgers,2024-06-28 23:55:00+00:00,HistoricalBasic,2024-06-28 23:59:00+00:00,True,-138.0,-138.0,-238.0,0.0798319327731093,WIN
2024,2024-06-29,746778,ML,HOME,Chicago White Sox,Colorado Rockies,2024-06-29 23:55:00+00:00,HistoricalBasic,2024-06-29 23:59:00+00:00,True,-112.0,-112.0,-214.0,0.03325238184195778,WIN
2024,2024-06-29,745801,ML,HOME,New York Mets,Houston Astros,2024-06-29 23:55:00+00:00,HistoricalBasic,2024-06-29 23:59:00+00:00,True,-118.0,-118.0,-226.0,0.06051517290049396,WIN
2024,2024-06-30,745154,ML,HOME,St. Louis Cardinals,Cincinnati Reds,2024-06-30 23:55:00+00:00,HistoricalBasic,2024-06-30 23:59:00+00:00,True,-120.0,-120.0,-220.0,0.045454545454545414,WIN
2024,2024-07-02,745886,ML,HOME,Minnesota Twins,Detroit Tigers,2024-07-02 23:55:00+00:00,HistoricalBasic,2024-07-02 23:59:00+00:00,True,-130.0,-130.0,-238.0,0.084448160535117,WIN
2024,2024-07-03,744915,ML,HOME,Toronto Blue Jays,Houston Astros,2024-07-03 23:55:00+00:00,HistoricalBasic,2024-07-03 23:59:00+00:00,True,-118.0,-118.0,-16.0,0.03633390862021979,WIN
2024,2024-07-03,745234,ML,HOME,Seattle Mariners,Baltimore Orioles,2024-07-03 23:55:00+00:00,HistoricalBasic,2024-07-03 23:59:00+00:00,True,-158.0,-158.0,-56.0,0.10745260572568882,WIN
2024,2024-07-05,745398,ML,AWAY,San Diego Padres,Arizona Diamondbacks,2024-07-05 23:55:00+00:00,HistoricalBasic,2024-07-05 23:59:00+00:00,True,-118.0,-118.0,-218.0,0.041284403669724745,WIN
2024,2024-07-06,747099,ML,HOME,Atlanta Braves,Philadelphia Phillies,2024-07-06 23:55:00+00:00,HistoricalBasic,2024-07-06 23:59:00+00:00,True,-118.0,-118.0,-12.0,0.026721296873608247,WIN
2024,2024-07-07,744832,ML,HOME,Washington Nationals,St. Louis Cardinals,2024-07-07 23:55:00+00:00,HistoricalBasic,2024-07-07 23:59:00+00:00,True,-118.0,-118.0,-224.0,0.055847510465841244,WIN
2024,2024-07-07,746691,ML,HOME,Cincinnati Reds,Detroit Tigers,2024-07-07 23:55:00+00:00,HistoricalBasic,2024-07-07 23:59:00+00:00,True,-116.0,-116.0,-248.0,0.10600255427841643,WIN
2024,2024-07-10,747179,ML,HOME,Arizona Diamondbacks,Atlanta Braves,2024-07-10 23:55:00+00:00,HistoricalBasic,2024-07-10 23:59:00+00:00,True,-148.0,-148.0,-264.0,0.13381123058542416,WIN
2024,2024-07-10,745069,ML,HOME,Tampa Bay Rays,New York Yankees,2024-07-10 23:55:00+00:00,HistoricalBasic,2024-07-10 23:59:00+00:00,True,-120.0,-120.0,-18.0,0.04050405040504046,WIN
2024,2024-07-11,747011,ML,AWAY,Baltimore Orioles,Chicago Cubs,2024-07-11 23:55:00+00:00,HistoricalBasic,2024-07-11 23:59:00+00:00,True,-124.0,-124.0,-236.0,0.08187331536388143,WIN
2024,2024-07-12,745390,ML,HOME,San Diego Padres,Atlanta Braves,2024-07-12 23:55:00+00:00,HistoricalBasic,2024-07-12 23:59:00+00:00,True,-116.0,-116.0,-228.0,0.06533892382948991,WIN
2024,2024-07-13,745152,ML,HOME,St. Louis Cardinals,Chicago Cubs,2024-07-13 23:55:00+00:00,HistoricalBasic,2024-07-13 23:59:00+00:00,True,-144.0,-144.0,-270.0,0.14768605832003479,WIN
2024,2024-07-13,745392,ML,HOME,San Diego Padres,Atlanta Braves,2024-07-13 23:55:00+00:00,HistoricalBasic,2024-07-13 23:59:00+00:00,True,-134.0,-134.0,-244.0,0.09645909645909645,WIN
2024,2024-07-13,745311,ML,HOME,San Francisco Giants,Minnesota Twins,2024-07-13 23:55:00+00:00,HistoricalBasic,2024-07-13 23:59:00+00:00,True,-134.0,-134.0,-32.0,0.06769907760006766,WIN
2024,2024-07-19,746854,ML,HOME,Chicago Cubs,Arizona Diamondbacks,2024-07-19 23:55:00+00:00,HistoricalBasic,2024-07-19 23:59:00+00:00,True,-154.0,-154.0,-260.0,0.12086231939454173,WIN
2024,2024-07-19,746618,ML,HOME,Cleveland Guardians,San Diego Padres,2024-07-19 23:55:00+00:00,HistoricalBasic,2024-07-19 23:59:00+00:00,True,-166.0,-166.0,-58.0,0.1048293811451706,WIN
2024,2024-07-20,747096,ML,AWAY,Atlanta Braves,St. Louis Cardinals,2024-07-20 23:55:00+00:00,HistoricalBasic,2024-07-20 23:59:00+00:00,True,-120.0,-120.0,-246.0,0.1029766693483507,WIN
2024,2024-07-20,746121,ML,HOME,Los Angeles Dodgers,Boston Red Sox,2024-07-20 23:55:00+00:00,HistoricalBasic,2024-07-20 23:59:00+00:00,True,-148.0,-148.0,-10.0,0.01694226077527783,WIN
2024,2024-07-21,744991,ML,HOME,Texas Rangers,Baltimore Orioles,2024-07-21 23:55:00+00:00,HistoricalBasic,2024-07-21 23:59:00+00:00,True,-125.0,-125.0,-231.0,0.07011866235167208,WIN
2024,2024-07-21,746610,ML,HOME,Cleveland Guardians,San Diego Padres,2024-07-21 23:55:00+00:00,HistoricalBasic,2024-07-21 23:59:00+00:00,True,-122.0,-122.0,-228.0,0.0641126563456661,WIN
2024,2024-07-21,746125,ML,HOME,Los Angeles Dodgers,Boston Red Sox,2024-07-21 23:55:00+00:00,HistoricalBasic,2024-07-21 23:59:00+00:00,True,-116.0,-116.0,-4.0,0.008735150244584267,WIN
2024,2024-07-23,746118,ML,HOME,Los Angeles Dodgers,San Francisco Giants,2024-07-23 23:55:00+00:00,HistoricalBasic,2024-07-23 23:59:00+00:00,True,-154.0,-154.0,-24.0,0.04108182129407745,WIN
2024,2024-07-26,746200,ML,HOME,Los Angeles Angels,Oakland Athletics,2024-07-26 23:55:00+00:00,HistoricalBasic,2024-07-26 23:59:00+00:00,True,-118.0,-118.0,-232.0,0.07399468404355652,WIN
2024,2024-07-26,745792,ML,HOME,New York Mets,Atlanta Braves,2024-07-26 23:55:00+00:00,HistoricalBasic,2024-07-26 23:59:00+00:00,True,-138.0,-138.0,-28.0,0.05602240896358546,WIN
2024,2024-07-27,746446,ML,AWAY,Detroit Tigers,Minnesota Twins,2024-07-27 23:55:00+00:00,HistoricalBasic,2024-07-27 23:59:00+00:00,True,-142.0,-142.0,-248.0,0.10133996630024877,WIN
2024,2024-07-27,745793,ML,HOME,New York Mets,Atlanta Braves,2024-07-27 23:55:00+00:00,HistoricalBasic,2024-07-27 23:59:00+00:00,True,-120.0,-120.0,-12.0,0.02622377622377614,WIN
2024,2024-07-30,745787,ML,AWAY,New York Mets,Minnesota Twins,2024-07-30 23:55:00+00:00,HistoricalBasic,2024-07-30 23:59:00+00:00,True,-108.0,-108.0,-220.0,0.0475326560232221,WIN
