season,game_date,game_pk,game_type,home_team,away_team,home_team_id,away_team_id,venue_id,home_score,away_score,total_runs,home_run_diff,pred_home_score,pred_away_score,pred_total,pred_home_run_diff,pred_margin,model_train_end_season,game_date_odds,home_team_odds,away_team_odds,sportsbook,total_line,total_line_open,total_line_move,total_line_source,total_price_over,total_price_under,total_price_over_open,total_price_under_open,home_moneyline,away_moneyline,home_moneyline_open,away_moneyline_open,historical_odds_game_id,home_score_odds,away_score_odds,pred_home_win,actual_home_win,pred_winner,actual_winner,winner_correct,total_abs_error,margin_abs_error,pred_score,actual_score,odds_source_priority,source_event_id,sportsbook_count,home_rest_days,away_rest_days,home_games_last_3_days,away_games_last_3_days,home_travel_flag,away_travel_flag,home_starter_rest_days,home_starter_recent_form_index,away_starter_rest_days,away_starter_recent_form_index,home_sp_xFIP,away_sp_xFIP,home_sp_kbb,away_sp_kbb,home_wRC_plus_vs_hand,away_wRC_plus_vs_hand,bullpen_xFIP_diff,bullpen_fatigue_diff,starter_xFIP_diff,starter_kbb_diff,offense_wRC_plus_diff,team_offense_form_diff_l7,team_offense_form_diff_l14,team_offense_form_diff_l30,starter_recent_form_diff,park_run_factor,market_vig,home_no_vig_probability,away_no_vig_probability,side,side_is_home,display_side,selected_price,opponent_price,selected_open_price,selected_implied_probability,selected_open_implied_probability,selected_no_vig_probability,actual_result,target_side_win,model_margin_for_side,model_total,rest_days_diff,games_last_3_days_diff,travel_flag_diff,starter_rest_days_diff,starter_recent_form_diff_for_side,starter_xFIP_diff_for_side,starter_kbb_diff_for_side,offense_wRC_plus_diff_for_side,team_offense_form_diff_l7_for_side,team_offense_form_diff_l14_for_side,team_offense_form_diff_l30_for_side,bullpen_xFIP_diff_for_side,bullpen_fatigue_diff_for_side,payout_per_unit,price_band,is_favorite,favorite_group,clv_result,model_probability,probability_edge,ev,rank_score,profit_units,home_injury_count,away_injury_count,home_sp_injury_count,away_sp_injury_count,home_rp_injury_count,away_rp_injury_count,home_bat_injury_count,away_bat_injury_count,home_injury_severity_sum,away_injury_severity_sum,injury_count_diff,sp_injury_count_diff,rp_injury_count_diff,bat_injury_count_diff,injury_severity_diff,injury_count_diff_for_side,sp_injury_count_diff_for_side,rp_injury_count_diff_for_side,bat_injury_count_diff_for_side,injury_severity_diff_for_side,raw_model_probability,selected_close_price,wager_price,selected_current_price,selected_current_implied_probability,selected_close_implied_probability,selected_open_no_vig_probability,market_probability_for_edge,price_band_ordinal,close_payout_per_unit,ev_open,ev_close,pregame_implied_probability_move,pregame_steam_direction,pregame_stale_price_flag,edge_x_pregame_steam,edge_x_price_band,injury_x_pregame_move,target_clv_win,target_game_win,combined_barrel_rate,bullpen_fatigue_index,temperature_f,wind_mph,humidity_pct,weather_run_index,base_prediction_oof,base_prediction_oof_status,ml_side_segment,ml_lineup_value_removed_for_side,ml_opponent_lineup_value_removed,ml_lineup_strength_diff,ml_top3_hitters_missing_flag,ml_pitcher_volatility_for_side,ml_bullpen_volatility_for_side,time_bucket,recommended_timing,ml_model_wrong,ml_market_loss,ml_overperformance,ml_model_wrong_rate_l5,ml_market_loss_rate_l5,ml_team_overperformance_l5,ml_pregame_uncertainty,ml_prediction_variance,ml_edge_x_uncertainty,ml_lineup_x_edge,ml_clv_probability,ml_game_probability,ml_model_disagreement,ml_total_uncertainty,ml_clv_ev,ml_game_ev_open,ml_blended_ev,ml_uncertainty_penalty,ml_risk_adjusted_ev,pitcher_exposure_key,selection_tier,stake_multiplier,execution_action,market,bet_odds_timestamp,close_odds_timestamp,game_start_time_utc,clv_locked_before_game,snapshot_mode,bet_snapshot_source,closing_snapshot_source,bet_price,close_price,clv_price_delta,clv_implied_probability_delta
2025,2025-03-27,778553,R,Texas Rangers,Boston Red Sox,140,111,5325,2,5,7,-3,4.664,4.479,8.967,0.03,0.185,2024.0,2025-03-27,Texas Rangers,Boston Red Sox,HistoricalBasic,8.0,7.5,0.5,close,-110.0,-110.0,-115.0,-105.0,105.0,-125.0,-145.0,120.0,4759911.0,2.0,5.0,,False,,,,,,,,,,,1,1,2,2,0,1,5,-4.208,5,1.975,4.576,4.584,14.225,14.09,106.19,119.471,-2.0,-0.525,-0.008,0.135,-13.281,-38.096,-1.587,-10.37,-6.183,0.929,0.04638218923933213,0.4675324675324675,0.5324675324675325,AWAY,0,Boston Red Sox,-125.0,105.0,120.0,0.5555555555555556,0.45454545454545453,0.5324675324675325,WIN,1,-0.185,8.967,-0.0,-0.0,1.0,-0.0,6.183,-0.008,-0.135,13.281,38.096,1.587,10.37,-2.0,-0.525,1.2,DOG_100_140,1,UNDERDOG,WIN,0.5429357127879664,0.10853854966739901,-0.0033946462270756,0.090991,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.553669640984958,-125.0,120.0,120.0,0.45454545454545453,0.5555555555555556,0.43439716312056736,0.43439716312056736,-1.0,0.8,0.19445856813352602,-0.022715716981660528,0.0,0,1,0.0,-0.10853854966739901,-0.0,1,1,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,6.191199999999999,,open,BET_EARLY,0,0,0.4570642872120336,0.2,1.0,-0.08657744039803628,0.0,0.24815652456738926,0.0,0.0,0.9999999811571866,0.6538304120131524,0.3461695691440342,0.5943260937114234,1.1999999585458103,0.4384269064289352,0.7430561272756853,0.6136880390875747,0.4560046576798227,,STRICT,1.5,BET,ML,2025-03-27 12:00:00+00:00,2025-03-27 23:55:00+00:00,2025-03-27 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,120.0,-125.0,-245.0,0.10101010101010105
2025,2025-03-27,778561,R,Cincinnati Reds,San Francisco Giants,113,137,2602,4,6,10,-2,3.967,5.27,9.353,-1.111,-1.303,2024.0,2025-03-27,Cincinnati Reds,San Francisco Giants,HistoricalBasic,8.0,7.5,0.5,close,-102.0,-130.0,-120.0,100.0,-110.0,-110.0,-120.0,100.0,4759913.0,4.0,6.0,,False,,,,,,,,,,,1,1,1,2,1,1,5,0.025,5,4.308,4.018,3.18,15.35,18.185,101.905,114.18,-0.2,1.225,0.838,-2.835,-12.275,15.873,-20.635,-18.519,-4.283,1.071,0.045454545454545414,0.5,0.5,AWAY,0,San Francisco Giants,-110.0,-110.0,100.0,0.5238095238095238,0.5,0.5,WIN,1,1.303,9.353,-0.0,1.0,-0.0,-0.0,4.283,0.838,2.835,12.275,-15.873,20.635,18.519,-0.2,1.225,1.0,DOG_100_140,1,UNDERDOG,WIN,0.539592361692738,0.06133149212752065,0.0490272267667613,0.055176,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5494904521159226,-110.0,100.0,100.0,0.5,0.5238095238095238,0.4782608695652174,0.4782608695652174,-1.0,0.9090909090909091,0.07918472338547611,0.03013087232249989,0.0,0,1,0.0,-0.06133149212752065,-0.0,1,1,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,4.689700000000001,,open,MID_OR_CLOSE,0,0,0.46040763830726195,0.2,0.4,-0.08253245311029753,0.0,0.2484324448955914,0.0,0.0,0.9929757891739733,0.6300562932511398,0.36291949592283357,0.6113519408184249,0.9859515783479467,0.26011258650227953,0.5504481832405463,0.6026212384680238,0.3317117658968918,,STRICT,1.5,BET,ML,2025-03-27 12:00:00+00:00,2025-03-27 23:55:00+00:00,2025-03-27 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,100.0,-110.0,-210.0,0.023809523809523836
2025,2025-03-27,778554,R,Chicago White Sox,Los Angeles Angels,145,108,4,8,1,9,7,4.414,4.245,9.053,0.423,0.169,2024.0,2025-03-27,Chicago White Sox,Los Angeles Angels,HistoricalBasic,7.5,8.5,-1.0,close,-115.0,-105.0,105.0,-125.0,135.0,-160.0,115.0,-135.0,4759912.0,8.0,1.0,,True,,,,,,,,,,,2,1,1,2,1,1,5,-0.308,5,-1.642,4.12,6.413,15.029,9.35,97.037,75.397,3.1,0.35,-2.293,5.679,21.64,34.921,25.397,14.075,1.334,0.891,0.03958436417615041,0.4088050314465409,0.5911949685534592,AWAY,0,Los Angeles Angels,-160.0,135.0,-135.0,0.6153846153846154,0.574468085106383,0.5911949685534592,LOSS,0,-0.169,9.053,-1.0,1.0,-0.0,-0.0,-1.334,-2.293,-5.679,-21.64,-34.921,-25.397,-14.075,3.1,0.35,0.7407407407407407,FAV_LT_160,1,FAVORITE,WIN,0.6012966827786178,0.048702679922834835,0.0182588868940674,0.013883,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6266208534732722,-160.0,-135.0,-135.0,0.574468085106383,0.6153846153846154,0.552594002855783,0.552594002855783,1.0,0.625,0.04670163298500135,-0.022892890484746076,0.0,0,1,0.0,0.048702679922834835,-0.0,1,0,,,,,,,True,OOF,ROAD_FAVORITE,0.0,0.0,0.0,0,2.36371,,open,MID_OR_CLOSE,1,0,-0.6012966827786178,0.4,0.6,-0.48961071343079776,0.0,0.23973898205804808,0.0,0.0,0.6742544553009071,0.6007100350377202,0.07354442026318686,0.31328340232123497,0.17370219996824565,0.04568043136195743,0.09688913880447272,0.7963657884911972,0.07715919542025697,,STRICT,1.5,BET,ML,2025-03-27 12:00:00+00:00,2025-03-27 23:55:00+00:00,2025-03-27 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,-135.0,-160.0,-25.0,0.04091653027823239
2025,2025-03-30,778515,R,Arizona Diamondbacks,Chicago Cubs,109,112,15,10,6,16,4,5.462,5.021,10.383,1.062,0.441,2024.0,2025-03-30,Arizona Diamondbacks,Chicago Cubs,HistoricalBasic,9.0,9.0,0.0,close,-105.0,-115.0,-115.0,-105.0,-110.0,-110.0,-125.0,105.0,4759957.0,10.0,6.0,,True,,,,,,,,,,,0,0,3,3,0,0,5,-0.392,6,-4.442,5.602,7.1,10.475,7.812,125.979,99.101,-2.0,-0.233,-1.498,2.663,26.878,25.397,49.206,14.074,4.05,1.249,0.04336043360433606,0.5,0.5,AWAY,0,Chicago Cubs,-110.0,-110.0,105.0,0.5238095238095238,0.4878048780487805,0.5,LOSS,0,-0.441,10.383,-0.0,-0.0,-0.0,1.0,-4.05,-1.498,-2.663,-26.878,-25.397,-49.206,-14.074,-2.0,-0.233,1.05,DOG_100_140,1,UNDERDOG,WIN,0.54110322447477,0.07357075694230247,0.0526326947693375,0.040092,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5513790305934625,-110.0,105.0,105.0,0.4878048780487805,0.5238095238095238,0.4675324675324675,0.4675324675324675,-1.0,0.9090909090909091,0.10926161017327851,0.03301524672456091,0.0,0,1,0.0,-0.07357075694230247,-0.0,1,0,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,4.68082,,open,MID_OR_CLOSE,1,0,-0.54110322447477,0.2,0.4,-0.058551037884774226,0.0,0.24831052493777667,0.0,0.0,0.9999981359260208,0.5999902446354145,0.4000078912906063,0.648318416228383,1.0499961786483427,0.22998000150259978,0.5579864723608969,0.578593029451551,0.3228470834362755,,STRICT,1.5,BET,ML,2025-03-30 12:00:00+00:00,2025-03-30 23:55:00+00:00,2025-03-30 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,105.0,-110.0,-215.0,0.03600464576074336
2025,2025-03-30,778519,R,Miami Marlins,Pittsburgh Pirates,146,134,4169,3,2,5,1,4.926,4.687,9.646,0.222,0.239,2024.0,2025-03-30,Miami Marlins,Pittsburgh Pirates,HistoricalBasic,7.5,8.0,-0.5,close,-118.0,-102.0,-110.0,-110.0,-125.0,105.0,100.0,-120.0,4759950.0,3.0,2.0,,True,,,,,,,,,,,0,0,3,3,0,0,4,-2.858,10,-2.192,5.057,7.2,11.347,4.213,98.783,88.889,0.8,-0.117,-2.143,7.134,9.894,30.714,6.349,0.741,-0.666,1.16,0.045454545454545414,0.5324675324675325,0.4675324675324675,HOME,1,Miami Marlins,-125.0,105.0,100.0,0.5555555555555556,0.5,0.5324675324675325,WIN,1,0.239,9.646,0.0,0.0,0.0,-6.0,-0.666,2.143,7.134,9.894,30.714,6.349,0.741,-0.8,0.117,1.0,DOG_100_140,1,UNDERDOG,WIN,0.5249281089601152,0.04666723939489781,-0.0439117548397407,0.030556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.531160136200144,-125.0,100.0,100.0,0.5,0.5555555555555556,0.4782608695652174,0.4782608695652174,-1.0,0.8,0.04985621792023043,-0.055129403871792604,0.0,0,1,0.0,-0.04666723939489781,0.0,1,1,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,1.7014099999999999,,open,MID_OR_CLOSE,0,0,0.4750718910398848,0.4,0.0,0.3322399720419428,0.0,0.24937858938367263,0.0,0.0,0.9985726955084029,0.5866652755118219,0.411907419996581,0.6612860093802536,0.9971453910168058,0.1733305510236438,0.5028564870209087,0.5701640939028352,0.2867107132854392,,BACKFILL,1.5,BET,ML,2025-03-30 12:00:00+00:00,2025-03-30 23:55:00+00:00,2025-03-30 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,100.0,-125.0,-225.0,0.05555555555555558
2025,2025-04-04,778455,R,Kansas City Royals,Baltimore Orioles,118,110,7,8,2,10,6,4.585,4.279,9.01,0.919,0.306,2024.0,2025-04-04,Kansas City Royals,Baltimore Orioles,HistoricalBasic,7.5,8.5,-1.0,close,-115.0,-105.0,-110.0,-110.0,-105.0,-115.0,-120.0,100.0,4760016.0,8.0,2.0,,True,,,,,,,,,,,1,0,2,2,1,1,5,5.858,5,-4.475,4.054,5.796,16.25,10.22,116.243,115.503,-1.2,-0.525,-1.742,6.03,0.74,-31.746,-4.762,17.037,10.333,0.942,0.045454545454545414,0.4891657638136511,0.5108342361863488,AWAY,0,Baltimore Orioles,-115.0,-105.0,100.0,0.5348837209302325,0.5,0.5108342361863488,LOSS,0,-0.306,9.01,-1.0,-0.0,-0.0,-0.0,-10.333,-1.742,-6.03,-0.74,31.746,4.762,-17.037,-1.2,-0.525,1.0,DOG_100_140,1,UNDERDOG,WIN,0.5318211960924846,0.053560326527267166,0.0091473604335238,0.076296,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5397764951156058,-115.0,100.0,100.0,0.5,0.5348837209302325,0.4782608695652174,0.4782608695652174,-1.0,0.8695652173913043,0.06364239218496914,-0.005725589914050588,0.0,0,1,0.0,-0.053560326527267166,-0.0,1,0,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,11.1839,,open,MID_OR_CLOSE,1,0,-0.5318211960924846,0.0,0.8,-0.09299175191997074,0.0,0.24898741147924364,0.0,0.0,0.9899587307052249,0.6596275955644666,0.3303311351407583,0.5793185466200019,0.9799174614104498,0.3192551911289332,0.5835200992415399,0.6234429446969987,0.36379148896103053,,BACKFILL,1.5,BET,ML,2025-04-04 12:00:00+00:00,2025-04-04 23:55:00+00:00,2025-04-04 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,100.0,-115.0,-215.0,0.03488372093023251
2025,2025-04-06,778425,R,Los Angeles Angels,Cleveland Guardians,108,114,1,6,2,8,4,4.898,4.141,8.691,0.998,0.757,2024.0,2025-04-06,Los Angeles Angels,Cleveland Guardians,HistoricalBasic,9.0,8.5,0.5,close,-120.0,100.0,-125.0,105.0,-110.0,-110.0,100.0,-120.0,4760047.0,6.0,2.0,,True,,,,,,,,,,,0,0,2,2,0,0,5,-2.975,5,-2.958,5.546,6.691,10.67,6.093,95.661,93.333,0.0,-0.7,-1.145,4.577,2.328,44.445,-9.524,-7.408,-0.017,0.973,0.045454545454545414,0.5,0.5,HOME,1,Los Angeles Angels,-110.0,-110.0,100.0,0.5238095238095238,0.5,0.5,WIN,1,0.757,8.691,0.0,0.0,0.0,0.0,-0.017,1.145,4.577,2.328,44.445,-9.524,-7.408,-0.0,0.7,1.0,DOG_100_140,1,UNDERDOG,WIN,0.5270683345771975,0.04880746501198008,0.019140343877403,0.04674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338354182214968,-110.0,100.0,100.0,0.5,0.5238095238095238,0.4782608695652174,0.4782608695652174,-1.0,0.9090909090909091,0.05413666915439497,0.006221366011013363,0.0,0,1,0.0,-0.04880746501198008,0.0,1,1,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,0.60083,,open,MID_OR_CLOSE,0,0,0.4729316654228025,0.4,0.2,0.15305529518892208,0.0,0.2492673052632169,0.0,0.0,0.9996976897251383,0.6168268346858522,0.3828708550392861,0.6321381603025029,0.9993953794502766,0.2336536693717044,0.5399503534031332,0.5891101958033731,0.31809025841742034,,BACKFILL,1.5,BET,ML,2025-04-06 12:00:00+00:00,2025-04-06 23:55:00+00:00,2025-04-06 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,100.0,-110.0,-210.0,0.023809523809523836
2025,2025-04-08,778403,R,Detroit Tigers,New York Yankees,116,147,2394,5,0,5,5,4.621,4.211,8.809,0.471,0.41,2024.0,2025-04-08,Detroit Tigers,New York Yankees,HistoricalBasic,7.5,8.0,-0.5,close,100.0,-120.0,-110.0,-110.0,-170.0,140.0,118.0,-140.0,4760060.0,5.0,0.0,,True,,,,,,,,,,,0,0,3,3,0,0,5,2.525,4,-1.408,3.532,5.58,16.768,10.85,108.148,138.307,-2.4,-0.933,-2.048,5.918,-30.159,-9.523,-49.762,-22.222,3.933,0.86,0.042048929663608625,0.6017699115044248,0.3982300884955752,HOME,1,Detroit Tigers,-170.0,140.0,118.0,0.6296296296296297,0.45871559633027525,0.6017699115044248,WIN,1,0.41,8.809,0.0,0.0,0.0,1.0,3.933,2.048,5.918,-30.159,-9.523,-49.762,-22.222,2.4,0.933,1.18,DOG_100_140,1,UNDERDOG,WIN,0.5370168852629964,0.09681145606270292,-0.1323929483749335,0.078044,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462711065787456,-170.0,118.0,118.0,0.45871559633027525,0.6296296296296297,0.4402054292002935,0.4402054292002935,-1.0,0.5882352941176471,0.17069680987333213,-0.14709082928818218,0.0,0,1,0.0,-0.09681145606270292,0.0,1,1,,,,,,,True,OOF,HOME_DOG,0.0,0.0,0.0,0,4.88652,,open,BET_EARLY,0,0,0.4629831147370036,0.8,0.4,0.2536015216944569,0.0,0.24862975020542616,0.0,0.0,0.9999992569689246,0.641347876476967,0.35865138049195755,0.6072811306973838,1.1799983801922553,0.3981383707197881,0.710882374508775,0.6052672650467006,0.43027383058883056,,STRICT,1.5,BET,ML,2025-04-08 12:00:00+00:00,2025-04-08 23:55:00+00:00,2025-04-08 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,118.0,-170.0,-288.0,0.1709140332993544
2025,2025-04-08,778396,R,Arizona Diamondbacks,Baltimore Orioles,109,110,15,4,3,7,1,5.448,4.836,10.223,1.32,0.612,2024.0,2025-04-08,Arizona Diamondbacks,Baltimore Orioles,HistoricalBasic,9.5,9.5,0.0,close,-110.0,-110.0,-102.0,-118.0,-105.0,-115.0,-120.0,100.0,4760071.0,4.0,3.0,,True,,,,,,,,,,,0,0,3,3,0,0,4,1.258,4,-4.208,4.372,6.827,16.16,7.4,116.455,104.339,1.0,0.933,-2.455,8.76,12.116,12.698,15.873,9.63,5.466,1.24,0.045454545454545414,0.4891657638136511,0.5108342361863488,AWAY,0,Baltimore Orioles,-115.0,-105.0,100.0,0.5348837209302325,0.5,0.5108342361863488,LOSS,0,-0.612,10.223,-0.0,-0.0,-0.0,-0.0,-5.466,-2.455,-8.76,-12.116,-12.698,-15.873,-9.63,1.0,0.933,1.0,DOG_100_140,1,UNDERDOG,WIN,0.5373892666937784,0.059128397128560994,0.0221596993387211,0.042732,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.546736583367223,-115.0,100.0,100.0,0.5,0.5348837209302325,0.4782608695652174,0.4782608695652174,-1.0,0.8695652173913043,0.0747785333875568,0.004684281210107444,0.0,0,1,0.0,-0.059128397128560994,-0.0,1,0,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,6.67565,,open,MID_OR_CLOSE,1,0,-0.5373892666937784,0.4,0.4,-0.10595814899827705,0.0,0.2486020427361015,0.0,0.0,0.9999975138739665,0.609822295785707,0.3901752180882595,0.638777260824361,0.999995027747933,0.21964459157141403,0.5317847660420216,0.5847947804641653,0.31098495551173155,,BACKFILL,1.5,BET,ML,2025-04-08 12:00:00+00:00,2025-04-08 23:55:00+00:00,2025-04-08 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,100.0,-115.0,-215.0,0.03488372093023251
2025,2025-04-13,778338,R,Chicago White Sox,Boston Red Sox,145,111,4,1,3,4,-2,4.223,4.447,8.613,-0.285,-0.224,2024.0,2025-04-13,Chicago White Sox,Boston Red Sox,HistoricalBasic,7.0,7.0,0.0,close,-105.0,-115.0,-105.0,-115.0,200.0,-250.0,190.0,342.0,4760131.0,1.0,3.0,,False,,,,,,,,,,,0,0,3,3,0,0,4,-2.392,4,0.975,6.04,3.855,10.625,15.463,82.857,94.392,-2.2,-0.933,2.185,-4.838,-11.535,14.841,-30.159,-12.593,-3.367,0.889,-0.42892806990170074,0.3181818181818181,0.6818181818181818,AWAY,0,Boston Red Sox,-250.0,200.0,342.0,0.7142857142857143,0.22624434389140272,0.6818181818181818,WIN,1,0.224,8.613,-0.0,-0.0,-0.0,-0.0,3.367,2.185,4.838,11.535,-14.841,30.159,12.593,-2.2,-0.933,3.42,DOG_140_PLUS,1,UNDERDOG,WIN,0.6425420158752301,0.24636715248725194,-0.0505514722183473,0.752351,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6781775198440376,-250.0,342.0,342.0,0.22624434389140272,0.7142857142857143,0.39617486338797814,0.39617486338797814,-2.0,0.4,1.8400357101685172,-0.10044117777467787,0.0,0,1,0.0,-0.4927343049745039,-0.0,1,1,,,,,,,True,OOF,ROAD_DOG,0.0,0.0,0.0,0,4.325270000000001,,open,BET_EARLY,0,0,0.3574579841247699,0.2,0.4,-0.3729027221490665,0.0,0.22968177371022566,0.0,0.0,1.0,0.7637237607615085,0.2362762392384915,0.4659580129487172,3.42,2.3756590225658676,2.7933954135395207,0.6971272915833338,1.9473521789621127,,STRICT,1.5,BET,ML,2025-04-13 12:00:00+00:00,2025-04-13 23:55:00+00:00,2025-04-13 23:59:00+00:00,True,historical_backtest,HistoricalBasic,HistoricalBasic,342.0,-250.0,-592.0,0.4880413703943116
